idJEMS;seq;campo;status;valor_csv;valor_milanesa
3699;71;idJEMS;AUSENTE_MILANESA;3699;
3701;72;idJEMS;AUSENTE_MILANESA;3701;
3703;73;idJEMS;AUSENTE_MILANESA;3703;
3705;74;idJEMS;AUSENTE_MILANESA;3705;
3707;75;idJEMS;AUSENTE_MILANESA;3707;
3709;76;idJEMS;AUSENTE_MILANESA;3709;
3711;77;idJEMS;AUSENTE_MILANESA;3711;
3713;78;idJEMS;AUSENTE_MILANESA;3713;
3715;79;idJEMS;AUSENTE_MILANESA;3715;
3717;80;idJEMS;AUSENTE_MILANESA;3717;
3719;81;idJEMS;AUSENTE_MILANESA;3719;
3721;82;idJEMS;AUSENTE_MILANESA;3721;
3723;83;idJEMS;AUSENTE_MILANESA;3723;
3725;84;idJEMS;AUSENTE_MILANESA;3725;
3727;85;idJEMS;AUSENTE_MILANESA;3727;
3729;86;idJEMS;AUSENTE_MILANESA;3729;
3731;87;idJEMS;AUSENTE_MILANESA;3731;
3732;88;idJEMS;AUSENTE_MILANESA;3732;
3733;89;idJEMS;AUSENTE_MILANESA;3733;
3735;90;idJEMS;AUSENTE_MILANESA;3735;
3737;91;idJEMS;AUSENTE_MILANESA;3737;
3739;92;idJEMS;AUSENTE_MILANESA;3739;
3741;93;idJEMS;AUSENTE_MILANESA;3741;
3743;94;idJEMS;AUSENTE_MILANESA;3743;
3745;95;idJEMS;AUSENTE_MILANESA;3745;
3747;96;idJEMS;AUSENTE_MILANESA;3747;
3749;97;idJEMS;AUSENTE_MILANESA;3749;
3751;98;idJEMS;AUSENTE_MILANESA;3751;
3753;99;idJEMS;AUSENTE_MILANESA;3753;
3755;100;idJEMS;AUSENTE_MILANESA;3755;
3757;101;idJEMS;AUSENTE_MILANESA;3757;
3759;102;idJEMS;AUSENTE_MILANESA;3759;
3761;103;idJEMS;AUSENTE_MILANESA;3761;
3763;104;idJEMS;AUSENTE_MILANESA;3763;
3765;105;idJEMS;AUSENTE_MILANESA;3765;
3767;106;idJEMS;AUSENTE_MILANESA;3767;
3769;107;idJEMS;AUSENTE_MILANESA;3769;
3771;108;idJEMS;AUSENTE_MILANESA;3771;
3773;109;idJEMS;AUSENTE_MILANESA;3773;
3775;110;idJEMS;AUSENTE_MILANESA;3775;
3777;111;idJEMS;AUSENTE_MILANESA;3777;
3779;112;idJEMS;AUSENTE_MILANESA;3779;
3781;113;idJEMS;AUSENTE_MILANESA;3781;
3783;114;idJEMS;AUSENTE_MILANESA;3783;
3785;115;idJEMS;AUSENTE_MILANESA;3785;
3786;116;idJEMS;AUSENTE_MILANESA;3786;
3787;117;idJEMS;AUSENTE_MILANESA;3787;
3789;118;idJEMS;AUSENTE_MILANESA;3789;
3791;119;idJEMS;AUSENTE_MILANESA;3791;
3793;120;idJEMS;AUSENTE_MILANESA;3793;
3795;121;idJEMS;AUSENTE_MILANESA;3795;
3797;122;idJEMS;AUSENTE_MILANESA;3797;
3799;123;idJEMS;AUSENTE_MILANESA;3799;
3801;124;idJEMS;AUSENTE_MILANESA;3801;
3803;125;idJEMS;AUSENTE_MILANESA;3803;
3805;126;idJEMS;AUSENTE_MILANESA;3805;
3807;127;idJEMS;AUSENTE_MILANESA;3807;
3809;128;idJEMS;AUSENTE_MILANESA;3809;
3811;129;idJEMS;AUSENTE_MILANESA;3811;
3813;130;idJEMS;AUSENTE_MILANESA;3813;
3815;131;idJEMS;AUSENTE_MILANESA;3815;
3817;132;idJEMS;AUSENTE_MILANESA;3817;
3819;133;idJEMS;AUSENTE_MILANESA;3819;
3821;134;idJEMS;AUSENTE_MILANESA;3821;
3823;135;idJEMS;AUSENTE_MILANESA;3823;
3825;136;idJEMS;AUSENTE_MILANESA;3825;
3827;137;idJEMS;AUSENTE_MILANESA;3827;
3829;138;idJEMS;AUSENTE_MILANESA;3829;
3831;139;idJEMS;AUSENTE_MILANESA;3831;
3833;140;idJEMS;AUSENTE_MILANESA;3833;
3834;141;idJEMS;AUSENTE_MILANESA;3834;
