idJEMS;seq;campo;status;valor_csv;valor_milanesa
3559;1;abstractOrig;OK;;
3559;1;abstractEn;OK;;
3559;1;pages;OK;0;firstPage=0
3560;2;titleOrig;OK;;
3560;2;abstractOrig;OK;;
3560;2;abstractEn;OK;;
3560;2;pages;OK;i;firstPage=i
3517;3;titleOrig;OK;;
3517;3;pages;OK;1-10;firstPage=1
3518;4;titleOrig;OK;;
3518;4;pages;OK;11-20;firstPage=11
3519;5;titleOrig;OK;;
3519;5;pages;OK;21-30;firstPage=21
